campus_id,parking_lot_id,occupied_spaces,available_spaces,occupancy_percentage,predicted_occupancy,status,observation_timestamp,ingestion_timestamp,source,provenance
vitap,vitap-lot-admin-visitor,2,70,0.0278,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T00:45:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,2,88,0.0222,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T00:45:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,1,53,0.0185,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T00:45:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,3,105,0.0278,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:00:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,3,159,0.0185,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:00:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:00:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:00:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:00:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,3,105,0.0278,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:15:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,3,159,0.0185,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:15:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:15:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:15:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:15:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,3,105,0.0278,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:30:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,3,159,0.0185,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:30:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:30:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:30:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:30:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:45:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,3,159,0.0185,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:45:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:45:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:45:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T01:45:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:00:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,2,160,0.0123,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:00:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:00:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:00:00,2026-09-24T12:03:58.696336,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,2,160,0.0123,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,2,160,0.0123,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,2,160,0.0123,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T02:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,2,160,0.0123,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,2,160,0.0123,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,2,160,0.0123,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,2,160,0.0123,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T03:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,3,159,0.0185,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,3,159,0.0185,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,3,159,0.0185,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,2,106,0.0185,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,3,159,0.0185,"{""t_15min"": 3, ""t_30min"": 3, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,1,71,0.0139,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,1,89,0.0111,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T04:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,4,104,0.037,"{""t_15min"": 4, ""t_30min"": 4, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,4,158,0.0247,"{""t_15min"": 4, ""t_30min"": 4, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,2,70,0.0278,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,2,88,0.0222,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,0,54,0.0,"{""t_15min"": 0, ""t_30min"": 0, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,4,104,0.037,"{""t_15min"": 4, ""t_30min"": 4, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,5,157,0.0309,"{""t_15min"": 5, ""t_30min"": 5, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,2,70,0.0278,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,2,88,0.0222,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,1,53,0.0185,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,4,104,0.037,"{""t_15min"": 4, ""t_30min"": 4, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,5,157,0.0309,"{""t_15min"": 5, ""t_30min"": 5, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,2,70,0.0278,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,2,88,0.0222,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,1,53,0.0185,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,4,104,0.037,"{""t_15min"": 4, ""t_30min"": 4, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,5,157,0.0309,"{""t_15min"": 5, ""t_30min"": 5, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,2,70,0.0278,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,2,88,0.0222,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,1,53,0.0185,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T05:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,10,98,0.0926,"{""t_15min"": 10, ""t_30min"": 11, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,11,151,0.0679,"{""t_15min"": 11, ""t_30min"": 12, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,4,68,0.0556,"{""t_15min"": 4, ""t_30min"": 4, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,4,86,0.0444,"{""t_15min"": 4, ""t_30min"": 4, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,1,53,0.0185,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:00:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,11,97,0.1019,"{""t_15min"": 11, ""t_30min"": 12, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,14,148,0.0864,"{""t_15min"": 14, ""t_30min"": 15, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,5,67,0.0694,"{""t_15min"": 5, ""t_30min"": 5, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,5,85,0.0556,"{""t_15min"": 5, ""t_30min"": 5, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,1,53,0.0185,"{""t_15min"": 1, ""t_30min"": 1, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:15:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,12,96,0.1111,"{""t_15min"": 12, ""t_30min"": 13, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,14,148,0.0864,"{""t_15min"": 14, ""t_30min"": 15, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-admin-visitor,5,67,0.0694,"{""t_15min"": 5, ""t_30min"": 5, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-sports,5,85,0.0556,"{""t_15min"": 5, ""t_30min"": 5, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-overflow,2,52,0.037,"{""t_15min"": 2, ""t_30min"": 2, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:30:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-academic-main,12,96,0.1111,"{""t_15min"": 12, ""t_30min"": 13, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
vitap,vitap-lot-hostel,14,148,0.0864,"{""t_15min"": 14, ""t_30min"": 15, ""confidence"": ""SYNTHETIC""}",open,2026-09-14T06:45:00,2026-09-24T12:03:58.697339,synthetic_generator,SYNTHETIC
